
For query : <DOC>


For query : <DOCNO> 1 </DOCNO>
500 Q0 CACM-1697 64 0.03145976431769029 QueryLikelihoodModelStemNoStop
500 Q0 CACM-796 65 0.031096919361640177 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1476 66 0.030962343792281997 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1032 67 0.030960532366845445 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2813 68 0.03095600380325406 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1653 69 0.030776476470976984 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2572 70 0.030669434485673337 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1465 71 0.030664905922081955 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1420 72 0.030664905922081955 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1719 73 0.030476901414464495 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2968 74 0.030382888902883702 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1769 75 0.030382888902883702 QueryLikelihoodModelStemNoStop
500 Q0 CACM-605 76 0.03037836033929232 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2276 77 0.030239803841281096 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2307 78 0.030239803841281096 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3170 79 0.03023618099040799 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1344 80 0.03023618099040799 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1489 81 0.02989230317301058 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2812 82 0.029554511672637316 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2019 83 0.02955088882176421 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2389 84 0.02955088882176421 QueryLikelihoodModelStemNoStop
500 Q0 CACM-975 85 0.029547265970891103 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3046 86 0.02922072884781363 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3139 87 0.02910991188824996 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1252 88 0.02902238570644853 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3117 89 0.028896134590635104 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1674 90 0.028736527469702015 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3013 91 0.0286226921902858 QueryLikelihoodModelStemNoStop
500 Q0 CACM-265 92 0.02857505142230168 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1937 93 0.028266303841527052 QueryLikelihoodModelStemNoStop
500 Q0 CACM-1621 94 0.028264492416090498 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2035 95 0.027768875670057046 QueryLikelihoodModelStemNoStop
500 Q0 CACM-695 96 0.027602491037106002 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3025 97 0.027520473214973726 QueryLikelihoodModelStemNoStop
500 Q0 CACM-3060 98 0.02747022300870403 QueryLikelihoodModelStemNoStop
500 Q0 CACM-2607 99 0.0274675058705492 QueryLikelihoodModelStemNoStop
500 Q0 CACM-855 100 0.027375666754377793 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 52 </DOCNO>

505 Q0 CACM-2852 1 0.11073401275234468 QueryLikelihoodModelStemNoStop
505 Q0 CACM-52 2 0.09750543427630966 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1075 3 0.025000905712718277 QueryLikelihoodModelStemNoStop
505 Q0 CACM-662 4 0.02407497978679235 QueryLikelihoodModelStemNoStop
505 Q0 CACM-713 5 0.02407497978679235 QueryLikelihoodModelStemNoStop
505 Q0 CACM-455 6 0.02321519142700399 QueryLikelihoodModelStemNoStop
505 Q0 CACM-419 7 0.02321519142700399 QueryLikelihoodModelStemNoStop
505 Q0 CACM-777 8 0.02241469881616655 QueryLikelihoodModelStemNoStop
505 Q0 CACM-259 9 0.02241469881616655 QueryLikelihoodModelStemNoStop
505 Q0 CACM-936 10 0.02241469881616655 QueryLikelihoodModelStemNoStop
505 Q0 CACM-118 11 0.02241469881616655 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1192 12 0.02241469881616655 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3029 13 0.021667572379384943 QueryLikelihoodModelStemNoStop
505 Q0 CACM-301 14 0.021667572379384943 QueryLikelihoodModelStemNoStop
505 Q0 CACM-256 15 0.021667572379384943 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2789 16 0.020968647648202148 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1509 17 0.020313405712718276 QueryLikelihoodModelStemNoStop
505 Q0 CACM-386 18 0.019697875409687975 QueryLikelihoodModelStemNoStop
505 Q0 CACM-67 19 0.017106168870613014 QueryLikelihoodModelStemNoStop
505 Q0 CACM-511 20 0.016667572379384942 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1207 21 0.015854564249303642 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2553 22 0.015117184782485719 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1704 23 0.015117184782485719 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2661 24 0.014773632985445552 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2502 25 0.014445350157162723 QueryLikelihoodModelStemNoStop
505 Q0 CACM-556 26 0.014131340495326973 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2663 27 0.013266211835167257 QueryLikelihoodModelStemNoStop
505 Q0 CACM-690 28 0.012746003751933964 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1857 29 0.011404414484648101 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3169 30 0.01101785486526065 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2104 31 0.01101785486526065 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1191 32 0.010656643417636311 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1720 33 0.01031927174289687 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2136 34 0.010318366030178595 QueryLikelihoodModelStemNoStop
505 Q0 CACM-532 35 0.009286619998432563 QueryLikelihoodModelStemNoStop
505 Q0 CACM-850 36 0.009221669581464921 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2094 37 0.009092720516345644 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3122 38 0.008905015301759373 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2478 39 0.008785595209220337 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2447 40 0.008667572379384945 QueryLikelihoodModelStemNoStop
505 Q0 CACM-44 41 0.00802559707074297 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2813 42 0.007739000950813515 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2345 43 0.007679882492485539 QueryLikelihoodModelStemNoStop
505 Q0 CACM-714 44 0.007387269349081914 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1282 45 0.007066123104022624 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2407 46 0.00702883845246358 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1757 47 0.006990153024546235 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2603 48 0.006880118303743432 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3130 49 0.006501811425436554 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1255 50 0.006436549277074713 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1927 51 0.006133886897134667 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1429 52 0.00613298118441639 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2990 53 0.00607657778057674 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1655 54 0.005964208465011855 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1771 55 0.005704471524119742 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1809 56 0.0056043539885803455 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2479 57 0.00555736698099211 QueryLikelihoodModelStemNoStop
505 Q0 CACM-755 58 0.005509380288989463 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2147 59 0.005463996299386133 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3045 60 0.005463996299386133 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1835 61 0.005463090586667856 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1765 62 0.005463090586667856 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2744 63 0.005463090586667856 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3180 64 0.0053728065391645576 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1825 65 0.004793871929309622 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3056 66 0.004780317477424159 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2784 67 0.004546360258172822 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2163 68 0.004515700314325442 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2288 69 0.004514794601607165 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2519 70 0.0044529605072388245 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3022 71 0.00442267442020127 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2962 72 0.00430554147430768 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3145 73 0.004277221502191961 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1709 74 0.0042492717257901725 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3183 75 0.004167572379384943 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1746 76 0.004114829763351188 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3146 77 0.004088956027183685 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1359 78 0.004038172793463618 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2153 79 0.004038172793463618 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3179 80 0.00398863577406797 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2823 81 0.003964320346864618 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1889 82 0.0038020753033615514 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2329 83 0.0037365378966263225 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1764 84 0.00351441922623179 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2097 85 0.0034040470739748214 QueryLikelihoodModelStemNoStop
505 Q0 CACM-637 86 0.0032837339955465597 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2367 87 0.0032028761560680304 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1225 88 0.003156245518543519 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2197 89 0.0031259057127182768 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1974 90 0.0030961438079563724 QueryLikelihoodModelStemNoStop
505 Q0 CACM-600 91 0.0030814744330974237 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2568 92 0.0030814744330974237 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3182 93 0.0030814744330974237 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2538 94 0.0029825570888650657 QueryLikelihoodModelStemNoStop
505 Q0 CACM-3114 95 0.002902691427003991 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1945 96 0.0028830716433246974 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1862 97 0.0028643418360662946 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1659 98 0.0028517829057007325 QueryLikelihoodModelStemNoStop
505 Q0 CACM-2106 99 0.0027205709846848036 QueryLikelihoodModelStemNoStop
505 Q0 CACM-1726 100 0.002590547146981225 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : Modelling and simulation in agricultural ecosystems.

508 Q0 CACM-1721 1 0.13725663930551674 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2627 2 0.10905580659519135 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1402 3 0.10834510759867094 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2979 4 0.10604300077428164 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2439 5 0.10570917116493465 QueryLikelihoodModelStemNoStop
508 Q0 CACM-40 6 0.10002717138154832 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1385 7 0.09976171540427976 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1783 8 0.09965405646343417 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1651 9 0.09901194295515238 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2656 10 0.09893206344534469 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2321 11 0.09837609455041511 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2140 12 0.09822045881600469 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1099 13 0.09781840485189044 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1154 14 0.09752173710523865 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2471 15 0.09550377451937575 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1267 16 0.0943711415386064 QueryLikelihoodModelStemNoStop
508 Q0 CACM-893 17 0.09204988963358092 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1457 18 0.09149869002312874 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1204 19 0.09070310869491431 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2993 20 0.09039788008147735 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1868 21 0.0902958920321433 QueryLikelihoodModelStemNoStop
508 Q0 CACM-298 22 0.08912830034201716 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2519 23 0.0890592101447765 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2395 24 0.08905015301759373 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2737 25 0.0888398014561996 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1587 26 0.08836219454116268 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1251 27 0.0881428389220852 QueryLikelihoodModelStemNoStop
508 Q0 CACM-618 28 0.0881428389220852 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1906 29 0.08752535995611174 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1697 30 0.08738823421580638 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2154 31 0.0871964509029941 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2400 32 0.08702327113195873 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2370 33 0.08668296949559565 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1977 34 0.08668296949559565 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1887 35 0.08667572379384944 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1722 36 0.08611082948615363 QueryLikelihoodModelStemNoStop
508 Q0 CACM-409 37 0.08611082948615362 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1911 38 0.084801628662736 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2019 39 0.08372751832833192 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2821 40 0.08372751832833192 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1636 41 0.08349891851016597 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2035 42 0.08330662701017114 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2823 43 0.08325072728415699 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2947 44 0.08307638694807593 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2606 45 0.08300046050949397 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2572 46 0.082807473111318 QueryLikelihoodModelStemNoStop
508 Q0 CACM-3090 47 0.08274629269435654 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1194 48 0.08265429002561611 QueryLikelihoodModelStemNoStop
508 Q0 CACM-3116 49 0.0826175164753933 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1430 50 0.08247808368337488 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1281 51 0.08219387088587805 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1652 52 0.08169712977539571 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2893 53 0.08127626566883002 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1904 54 0.08125633998902794 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2202 55 0.08020157140985625 QueryLikelihoodModelStemNoStop
508 Q0 CACM-70 56 0.08000724570174622 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2604 57 0.07940380438059166 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1623 58 0.07928640693729237 QueryLikelihoodModelStemNoStop
508 Q0 CACM-3108 59 0.0792773498101096 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1412 60 0.0792095543641219 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1033 61 0.07918387520831394 QueryLikelihoodModelStemNoStop
508 Q0 CACM-796 62 0.07915579473872045 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1769 63 0.07899551114749762 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1671 64 0.07881323874399054 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2907 65 0.07880237019137122 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1595 66 0.07864261794883866 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1900 67 0.07847363581818072 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1711 68 0.07841369690423362 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1696 69 0.07825251500607833 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2794 70 0.07816200218253433 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1409 71 0.0778854147258537 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2264 72 0.07773731698414992 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2810 73 0.077575838148902 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2401 74 0.07739906663531791 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2735 75 0.07712498405682455 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2158 76 0.07712498405682455 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1195 77 0.07678523923408123 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1359 78 0.07672528307580875 QueryLikelihoodModelStemNoStop
508 Q0 CACM-531 79 0.07666200882854632 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1680 80 0.07649594819140587 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1423 81 0.07649232534053277 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1745 82 0.0764868910642231 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1443 83 0.07648145678791343 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1362 84 0.07627600320730728 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1166 85 0.07599032880295495 QueryLikelihoodModelStemNoStop
508 Q0 CACM-558 86 0.07584601331138921 QueryLikelihoodModelStemNoStop
508 Q0 CACM-320 87 0.07570032862306002 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2307 88 0.07559950960320275 QueryLikelihoodModelStemNoStop
508 Q0 CACM-68 89 0.07559498103961136 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2328 90 0.07558592391242859 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1674 91 0.0754333846079678 QueryLikelihoodModelStemNoStop
508 Q0 CACM-696 92 0.07516262292488576 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1589 93 0.07501901996708382 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2164 94 0.07501901996708382 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2561 95 0.0748656933901321 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2610 96 0.07444106660680469 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1681 97 0.07422355605996606 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1930 98 0.07403073238261938 QueryLikelihoodModelStemNoStop
508 Q0 CACM-2924 99 0.07395538639433817 QueryLikelihoodModelStemNoStop
508 Q0 CACM-1770 100 0.07387722205441052 QueryLikelihoodModelStemNoStop

For query : 


For query : 


For query : </DOC>


For query : <DOC>


For query : <DOCNO> 53 </DOCNO>

513 Q0 CACM-53 1 0.18816785757674315 QueryLikelihoodModelStemNoStop
513 Q0 CACM-353 2 0.1516730066556946 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1208 3 0.02708514475876989 QueryLikelihoodModelStemNoStop
513 Q0 CACM-663 4 0.026000905712718278 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1076 5 0.025000905712718277 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1256 6 0.025000905712718277 QueryLikelihoodModelStemNoStop
513 Q0 CACM-420 7 0.025000905712718277 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1077 8 0.02407497978679235 QueryLikelihoodModelStemNoStop
513 Q0 CACM-119 9 0.02407497978679235 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1283 10 0.02407497978679235 QueryLikelihoodModelStemNoStop
513 Q0 CACM-998 11 0.02407497978679235 QueryLikelihoodModelStemNoStop
513 Q0 CACM-715 12 0.02321519142700399 QueryLikelihoodModelStemNoStop
513 Q0 CACM-260 13 0.02321519142700399 QueryLikelihoodModelStemNoStop
513 Q0 CACM-348 14 0.020968647648202148 QueryLikelihoodModelStemNoStop
513 Q0 CACM-304 15 0.020313405712718276 QueryLikelihoodModelStemNoStop
513 Q0 CACM-456 16 0.020313405712718276 QueryLikelihoodModelStemNoStop
513 Q0 CACM-756 17 0.020313405712718276 QueryLikelihoodModelStemNoStop
513 Q0 CACM-601 18 0.019118552771541807 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2235 19 0.01805646126827383 QueryLikelihoodModelStemNoStop
513 Q0 CACM-638 20 0.017106168870613014 QueryLikelihoodModelStemNoStop
513 Q0 CACM-45 21 0.016667572379384942 QueryLikelihoodModelStemNoStop
513 Q0 CACM-387 22 0.016667572379384942 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1105 23 0.01398030604909247 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2123 24 0.013830692946760832 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1882 25 0.013830692946760832 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2330 26 0.013000905712718279 QueryLikelihoodModelStemNoStop
513 Q0 CACM-91 27 0.013000905712718279 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2726 28 0.012172115390097455 QueryLikelihoodModelStemNoStop
513 Q0 CACM-618 29 0.01101785486526065 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2583 30 0.010157155712718278 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3168 31 0.010157155712718278 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2149 32 0.009155835290183066 QueryLikelihoodModelStemNoStop
513 Q0 CACM-726 33 0.009028683490496054 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3122 34 0.008905015301759373 QueryLikelihoodModelStemNoStop
513 Q0 CACM-214 35 0.00844246415427672 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1416 36 0.008125905712718278 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2899 37 0.008026502783461245 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1757 38 0.006990153024546235 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1523 39 0.006162948866194847 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1655 40 0.005964208465011855 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1602 41 0.005841040491448244 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1139 42 0.005465807724822687 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2147 43 0.005463996299386133 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2165 44 0.0052854585582467325 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1 45 0.0052854585582467325 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1566 46 0.005242841196589245 QueryLikelihoodModelStemNoStop
513 Q0 CACM-1685 47 0.005119015948938749 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3133 48 0.004514794601607165 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2308 49 0.0044529605072388245 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3022 50 0.00442267442020127 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2962 51 0.00430554147430768 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3183 52 0.004167572379384943 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2881 53 0.0040132513917306226 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3179 54 0.00398863577406797 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2823 55 0.003964320346864618 QueryLikelihoodModelStemNoStop
513 Q0 CACM-3090 56 0.003940299652112216 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2211 57 0.0038931212815805525 QueryLikelihoodModelStemNoStop
513 Q0 CACM-2699 58 0.0038931212815805525 QueryLikelihoodModelStemNoStop
